,Unnamed: 0,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname,name
437,"MAYOR OREJA, Jaime",438,"MAYOR OREJA, Jaime",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2920.0,127.0,74.0,1879.0,0.891998648643494,0.9598,-0.008834946900606159,-0.999961018562317,0.0,0.0,0.0,MAYOR OREJA,Jaime,jaime_mayor_oreja
438,"MAZZONI, Erminia",439,"MAZZONI, Erminia",Italy,Nuovo Centrodestra,Group of the European People's Party (Christian Democrats),3261.0,110.0,131.0,1901.0,0.8750797510147091,0.955395150842125,-0.020710650831461,-0.963533759117126,0.0,0.0,0.0,MAZZONI,Erminia,erminia_mazzoni
439,"MEISSNER, Gesine",440,"MEISSNER, Gesine",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3304.0,501.0,246.0,1621.0,0.7525436282157901,0.8683004231311708,-0.07314629107713701,0.32245346903801003,0.0,0.0,0.0,MEISSNER,Gesine,gesine_meissner
440,"MÉLENCHON, Jean-Luc",441,"MÉLENCHON, Jean-Luc",France,Front de gauche pour changer d’Europe,Confederal Group of the European United Left - Nordic Green Left,1879.0,981.0,279.0,898.0,0.604346215724945,0.687887044835274,-0.9845809936523441,0.17492935061454798,0.0,0.0,0.0,MÉLENCHON,Jean-Luc,jean-luc_mélenchon
441,"MELO, Nuno",442,"MELO, Nuno",Portugal,Partido Popular,Group of the European People's Party (Christian Democrats),2971.0,91.0,142.0,1841.0,0.878657877445221,0.9538156590683851,-0.0180355217307806,-0.9998373985290531,0.0,0.0,0.0,MELO,Nuno,nuno_melo
442,"MÉNDEZ DE VIGO, Íñigo",443,"MÉNDEZ DE VIGO, Íñigo",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),920.0,26.0,33.0,505.0,0.901001632213593,0.9602425876010781,-0.0093720518052578,-0.999956130981445,0.0,0.0,0.0,MÉNDEZ DE VIGO,Íñigo,íñigo_méndez_de_vigo
443,"MENÉNDEZ del VALLE, Emilio",444,"MENÉNDEZ del VALLE, Emilio",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3832.0,163.0,197.0,1518.0,0.853778779506683,0.936952714535902,-0.18975576758384696,-0.324124723672867,0.0,0.0,0.0,MENÉNDEZ del VALLE,Emilio,emilio_menéndez_del_valle
444,"MERKIES, Judith A.",445,"MERKIES, Judith A.",Netherlands,Partij van de Arbeid,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3941.0,196.0,213.0,1477.0,0.8428299427032471,0.9298095074652479,-0.20717769861221302,0.0457472577691078,0.0,0.0,0.0,MERKIES,Judith A.,judith_a._merkies
445,"MESSERSCHMIDT, Morten",446,"MESSERSCHMIDT, Morten",Denmark,Dansk Folkeparti,Europe of freedom and democracy Group,1473.0,604.0,742.0,1982.0,0.515101253986359,0.719641741303895,0.121695667505264,0.860213994979858,0.0,0.0,0.0,MESSERSCHMIDT,Morten,morten_messerschmidt
446,"MÉSZÁROS, Alajos",447,"MÉSZÁROS, Alajos",Slovakia,Strana mad'arskej komunity- Magyar Közösség Pártja,Group of the European People's Party (Christian Democrats),3575.0,110.0,78.0,2191.0,0.902548849582672,0.968424588511925,-0.0153599856421351,-0.9998821020126339,0.0,0.0,0.0,MÉSZÁROS,Alajos,alajos_mészáros
447,"MEYER, Willy",448,"MEYER, Willy",Spain,Izquierda Unida,Confederal Group of the European United Left - Nordic Green Left,2375.0,701.0,352.0,881.0,0.662247836589813,0.755627755859828,-0.8663426637649541,0.0363146513700485,0.0,0.0,0.0,MEYER,Willy,willy_meyer
448,"MICHEL, Louis",449,"MICHEL, Louis",Belgium,Mouvement Réformateur,Group of the Alliance of Liberals and Democrats for Europe,3319.0,374.0,230.0,1435.0,0.7748427391052249,0.887271369914147,-0.0993700698018074,0.280419409275055,0.0,0.0,0.0,MICHEL,Louis,louis_michel
449,"MIGALSKI, Marek Henryk",450,"MIGALSKI, Marek Henryk",Poland,Polska Razem Jarosława Gowina,European Conservatives and Reformists Group,2064.0,317.0,378.0,2754.0,0.7434926033020021,0.873934337021585,0.132345408201218,0.370875686407089,0.0,0.0,0.0,MIGALSKI,Marek Henryk,marek_henryk_migalski
450,"NEYNSKY, Nadezhda",451,"NEYNSKY, Nadezhda",Bulgaria,Blue Coalition,Group of the European People's Party (Christian Democrats),3216.0,83.0,79.0,1846.0,0.9098136425018309,0.968989280245023,-0.0167994108051062,-0.94816654920578,0.0,0.0,0.0,NEYNSKY,Nadezhda,nadezhda_neynsky
451,"MIKOLÁŠIK, Miroslav",452,"MIKOLÁŠIK, Miroslav",Slovakia,Kresťanskodemokratické hnutie,Group of the European People's Party (Christian Democrats),3493.0,131.0,83.0,2144.0,0.898090124130249,0.963425055546061,-0.00936879031360149,-0.99995619058609,0.0,0.0,0.0,MIKOLÁŠIK,Miroslav,miroslav_mikolášik
452,"MILANA, Guido",453,"MILANA, Guido",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3324.0,109.0,169.0,1361.0,0.8588199019432071,0.9439854926455771,-0.19253222644329102,-0.22763992846012102,0.0,0.0,0.0,MILANA,Guido,guido_milana
453,"MILLÁN MON, Francisco José",454,"MILLÁN MON, Francisco José",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3496.0,152.0,84.0,2177.0,0.8893440365791321,0.9600609240142159,-0.0102399177849293,-0.9999476671218871,0.0,0.0,0.0,MILLÁN MON,Francisco José,francisco_josé_millán_mon
454,"MIRSKY, Alexander",455,"MIRSKY, Alexander",Latvia,Politiskā Partija 'Alternative',Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3017.0,96.0,128.0,1359.0,0.8653482794761659,0.9513043478260871,-0.19393095374107397,-0.194662526249886,0.0,0.0,0.0,MIRSKY,Alexander,alexander_mirsky
455,"MITCHELL, Gay",456,"MITCHELL, Gay",Ireland,Fine Gael Party,Group of the European People's Party (Christian Democrats),3259.0,154.0,156.0,2000.0,0.8368922472000121,0.9443347100017959,-0.0251447949558496,-0.686524987220764,0.0,0.0,0.0,MITCHELL,Gay,gay_mitchell
456,"MÖLZER, Andreas",457,"MÖLZER, Andreas",Austria,Freiheitliche Partei Österreichs,Non-attached Members,788.0,467.0,1316.0,1814.0,0.364815950393677,0.593386545039909,1.0,0.0,0.0,0.0,0.0,MÖLZER,Andreas,andreas_mölzer
457,"MORAES, Claude",458,"MORAES, Claude",United Kingdom,Labour Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3192.0,337.0,200.0,1263.0,0.7628090977668759,0.8924278846153849,-0.17962662875652302,0.240593418478966,0.0,0.0,0.0,MORAES,Claude,claude_moraes
458,"MOREIRA, Vital",459,"MOREIRA, Vital",Portugal,Partido Socialista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3706.0,119.0,138.0,1370.0,0.8682129979133609,0.951809488093006,-0.177054807543755,-0.272515416145325,0.0,0.0,0.0,MOREIRA,Vital,vital_moreira
459,"MORGANTI, Claudio",460,"MORGANTI, Claudio",Italy,Io Cambio,Europe of freedom and democracy Group,2124.0,762.0,980.0,1624.0,0.47899711132049605,0.682695810564663,0.0664724931120872,0.413252204656601,0.0,0.0,0.0,MORGANTI,Claudio,claudio_morganti
460,"MORIN-CHARTIER, Elisabeth",461,"MORIN-CHARTIER, Elisabeth",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3690.0,126.0,134.0,2221.0,0.8935781121253971,0.9578674444984608,-0.024224366992712004,-0.9653706550598141,0.0,0.0,0.0,MORIN-CHARTIER,Elisabeth,elisabeth_morin-chartier
461,"MORKŪNAITĖ-MIKULĖNIENĖ, Radvilė",462,"MORKŪNAITĖ-MIKULĖNIENĖ, Radvilė",Lithuania,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Group of the European People's Party (Christian Democrats),3327.0,113.0,64.0,2070.0,0.899177312850952,0.968245425188375,-0.0171998534351587,-0.9227734804153441,0.0,0.0,0.0,MORKŪNAITĖ-MIKULĖNIENĖ,Radvilė,radvilė_morkūnaitė-mikulėnienė
462,"MORVAI, Krisztina",463,"MORVAI, Krisztina",Hungary,Jobbik Magyarországért Mozgalom,Non-attached Members,1448.0,515.0,434.0,265.0,0.5003274083137511,0.643501126972201,-1.0,0.0,0.0,0.0,0.0,MORVAI,Krisztina,krisztina_morvai
463,"MOTTI, Tiziano",464,"MOTTI, Tiziano",Italy,Unione dei Democratici cristiani e dei Democratici di Centro,Group of the European People's Party (Christian Democrats),3011.0,86.0,128.0,1867.0,0.873872518539429,0.9579732914375492,-0.0247168261557817,-0.8926121592521671,0.0,0.0,0.0,MOTTI,Tiziano,tiziano_motti
464,"MUÑIZ DE URQUIZA, María",465,"MUÑIZ DE URQUIZA, María",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3850.0,186.0,191.0,1515.0,0.851195216178894,0.9343434343434341,-0.190776467323303,-0.303452104330063,0.0,0.0,0.0,MUÑIZ DE URQUIZA,María,maría_muñiz_de_urquiza
465,"MUSCARDINI, Cristiana",466,"MUSCARDINI, Cristiana",Italy,Conservatori e Social Riformatori,European Conservatives and Reformists Group,3016.0,355.0,292.0,1715.0,0.7350584864616391,0.8796950539233922,-0.00229294341988862,-0.198767796158791,0.0,0.0,0.0,MUSCARDINI,Cristiana,cristiana_muscardini
466,"NATTRASS, Mike",467,"NATTRASS, Mike",United Kingdom,AN INDEPENDENCE FROM EUROPE,Non-attached Members,496.0,544.0,231.0,2682.0,0.69283401966095,0.803946369845687,0.83472728729248,0.5506634712219239,0.0,0.0,0.0,NATTRASS,Mike,mike_nattrass
467,"GABRIEL, Mariya",468,"GABRIEL, Mariya",Bulgaria,Citizens for European Development of Bulgaria,Group of the European People's Party (Christian Democrats),3676.0,103.0,103.0,2187.0,0.9034620523452759,0.9660570110397099,-0.0204000305384398,-0.939641535282135,0.0,0.0,0.0,GABRIEL,Mariya,mariya_gabriel
468,"NEUSER, Norbert",469,"NEUSER, Norbert",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4061.0,187.0,142.0,1675.0,0.8754341602325441,0.945754328112119,-0.204793184995651,-0.0953742042183876,0.0,0.0,0.0,NEUSER,Norbert,norbert_neuser
469,"NEVEĎALOVÁ, Katarína",470,"NEVEĎALOVÁ, Katarína",Slovakia,SMER-Sociálna demokracia,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3668.0,112.0,111.0,1442.0,0.884229004383087,0.95818488655541,-0.18992723524570498,-0.28297650814056396,0.0,0.0,0.0,NEVEĎALOVÁ,Katarína,katarína_neveďalová
470,"NEWTON DUNN, Bill",471,"NEWTON DUNN, Bill",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,3737.0,457.0,232.0,1756.0,0.774989902973175,0.888547395664833,-0.0922055244445801,0.373699873685837,0.0,0.0,0.0,NEWTON DUNN,Bill,bill_newton_dunn
471,"NEYTS-UYTTEBROECK, Annemie",472,"NEYTS-UYTTEBROECK, Annemie",Belgium,Open Vlaamse Liberalen en Democraten,Group of the Alliance of Liberals and Democrats for Europe,2945.0,366.0,158.0,1431.0,0.7798985838890079,0.8930612244897959,-0.095393069088459,0.34006547927856395,0.0,0.0,0.0,NEYTS-UYTTEBROECK,Annemie,annemie_neyts-uyttebroeck
472,"NICHOLSON, James",473,"NICHOLSON, James",United Kingdom,Ulster Conservatives and Unionists-New Force,European Conservatives and Reformists Group,2063.0,122.0,105.0,3036.0,0.840229511260986,0.957378895981975,0.164787366986275,0.734254121780396,0.0,0.0,0.0,NICHOLSON,James,james_nicholson
473,"NICOLAI, Norica",474,"NICOLAI, Norica",Romania,Partidul Naţional Liberal,Group of the Alliance of Liberals and Democrats for Europe,3266.0,434.0,264.0,1467.0,0.7582926750183109,0.871478549070153,-0.0936049073934555,0.23953261971473702,0.0,0.0,0.0,NICOLAI,Norica,norica_nicolai
474,"NICULESCU, Rareş-Lucian",475,"NICULESCU, Rareş-Lucian",Romania,Partidul Democrat-Liberal,Group of the European People's Party (Christian Democrats),2825.0,61.0,74.0,1794.0,0.908845484256744,0.971602860748843,-0.0167762115597725,-0.9608988165855409,0.0,0.0,0.0,NICULESCU,Rareş-Lucian,rareş-lucian_niculescu
475,"NIEBLER, Angelika",476,"NIEBLER, Angelika",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3402.0,212.0,115.0,2039.0,0.8602345585823059,0.943307905686546,-0.00955190043896437,-0.7906131148338321,0.0,0.0,0.0,NIEBLER,Angelika,angelika_niebler
476,"NISTELROOIJ, Lambert van",477,"NISTELROOIJ, Lambert van",Netherlands,Christen Democratisch Appèl,Group of the European People's Party (Christian Democrats),3063.0,198.0,176.0,1803.0,0.815950155258179,0.928625954198473,-0.0279994159936905,-0.46472206711769104,0.0,0.0,0.0,NISTELROOIJ,Lambert van,lambert_van_nistelrooij
477,"NITRAS, Sławomir",478,"NITRAS, Sławomir",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3124.0,199.0,135.0,1969.0,0.8522154688835141,0.9384558688041271,-0.00249286089092493,-0.784249126911163,0.0,0.0,0.0,NITRAS,Sławomir,sławomir_nitras
478,"NUTTALL, Paul",479,"NUTTALL, Paul",United Kingdom,United Kingdom Independence Party,Europe of freedom and democracy Group,294.0,370.0,98.0,1556.0,0.6989180445671078,0.798101811906816,0.860814273357391,0.5089192390441889,0.0,0.0,0.0,NUTTALL,Paul,paul_nuttall
479,"OBERMAYR, Franz",480,"OBERMAYR, Franz",Austria,Freiheitliche Partei Österreichs,Non-attached Members,944.0,532.0,1582.0,2064.0,0.360612750053406,0.5872705974228821,1.0,0.0,0.0,0.0,0.0,OBERMAYR,Franz,franz_obermayr
480,"OBIOLS, Raimon",481,"OBIOLS, Raimon",Spain,Partit dels Socialistes de Catalunya,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3511.0,143.0,186.0,1447.0,0.850214540958405,0.937771893323246,-0.18897970020771002,-0.28076913952827504,0.0,0.0,0.0,OBIOLS,Raimon,raimon_obiols
481,"OJULAND, Kristiina",482,"OJULAND, Kristiina",Estonia,Sõltumatu,Group of the Alliance of Liberals and Democrats for Europe,3235.0,427.0,245.0,1562.0,0.7494703531265259,0.877125617114646,-0.0847112312912941,0.34480142593383806,0.0,0.0,0.0,OJULAND,Kristiina,kristiina_ojuland
482,"OLBRYCHT, Jan",483,"OLBRYCHT, Jan",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3423.0,161.0,93.0,2123.0,0.8956712484359741,0.9562068965517241,-0.007598452735692259,-0.999971210956573,0.0,0.0,0.0,OLBRYCHT,Jan,jan_olbrycht
483,"OLEJNICZAK, Wojciech Michał",484,"OLEJNICZAK, Wojciech Michał",Poland,Sojusz Lewicy Demokratycznej,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3722.0,175.0,217.0,1512.0,0.820641994476318,0.930323498044792,-0.175212636590004,-0.221329599618912,0.0,0.0,0.0,OLEJNICZAK,Wojciech Michał,wojciech_michał_olejniczak
484,"OOMEN-RUIJTEN, Ria",485,"OOMEN-RUIJTEN, Ria",Netherlands,Christen Democratisch Appèl,Group of the European People's Party (Christian Democrats),3271.0,193.0,203.0,1756.0,0.810744404792786,0.926977687626775,-0.0342515595257282,-0.463855415582657,0.0,0.0,0.0,OOMEN-RUIJTEN,Ria,ria_oomen-ruijten
485,"ŐRY, Csaba",486,"ŐRY, Csaba",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),3615.0,192.0,118.0,2224.0,0.864696621894836,0.9495852984225079,-0.0177044272422791,-0.8536400198936459,0.0,0.0,0.0,ŐRY,Csaba,csaba_őry
486,"OUZKÝ, Miroslav",487,"OUZKÝ, Miroslav",Czech Republic,Občanská demokratická strana,European Conservatives and Reformists Group,1656.0,153.0,136.0,2371.0,0.80626767873764,0.9330398517145508,0.16167788207531,0.683555424213409,0.0,0.0,0.0,OUZKÝ,Miroslav,miroslav_ouzký
487,"OVIIR, Siiri",488,"OVIIR, Siiri",Estonia,Sõltumatu,Group of the Alliance of Liberals and Democrats for Europe,3421.0,380.0,200.0,1550.0,0.78460705280304,0.8955143217438299,-0.10369237512350099,0.313305169343948,0.0,0.0,0.0,OVIIR,Siiri,siiri_oviir
488,"PACK, Doris",489,"PACK, Doris",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3522.0,148.0,118.0,2136.0,0.8836415410041809,0.955097906819716,-0.015576284378767,-0.9665401577949521,0.0,0.0,0.0,PACK,Doris,doris_pack
489,"PADAR, Ivari",490,"PADAR, Ivari",Estonia,Sotsiaaldemokraatlik Erakond,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3819.0,90.0,103.0,1546.0,0.893542766571045,0.965275278877294,-0.18787820637226102,-0.260188937187195,0.0,0.0,0.0,PADAR,Ivari,ivari_padar
490,"PAFILIS, Athanasios",491,"PAFILIS, Athanasios",Greece,Independent,Confederal Group of the European United Left - Nordic Green Left,,,,,,,,,,,,PAFILIS,Athanasios,athanasios_pafilis
491,"PAKSAS, Rolandas",492,"PAKSAS, Rolandas",Lithuania,Partija Tvarka ir teisingumas,Europe of freedom and democracy Group,1998.0,82.0,531.0,155.0,0.5946946144104001,0.778380332610268,-0.11080511659383802,0.11451069265603998,0.0,0.0,0.0,PAKSAS,Rolandas,rolandas_paksas
492,"PALECKIS, Justas Vincas",493,"PALECKIS, Justas Vincas",Lithuania,Lietuvos socialdemokratų partija,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2957.0,70.0,146.0,1171.0,0.867034077644348,0.950276243093923,-0.19798296689987196,-0.22548493742942802,0.0,0.0,0.0,PALECKIS,Justas Vincas,justas_vincas_paleckis
493,"PALIADELI, Chrysoula",494,"PALIADELI, Chrysoula",Greece,Panhellenic Socialist Movement,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2917.0,133.0,125.0,1142.0,0.8494908213615421,0.940236275191105,-0.188537299633026,-0.256037294864655,0.0,0.0,0.0,PALIADELI,Chrysoula,chrysoula_paliadeli
494,"PALLONE, Alfredo",495,"PALLONE, Alfredo",Italy,Nuovo Centrodestra,Group of the European People's Party (Christian Democrats),2408.0,83.0,90.0,1400.0,0.8837251663208009,0.956543582014569,-0.0149052832275629,-0.9998890161514279,0.0,0.0,0.0,PALLONE,Alfredo,alfredo_pallone
495,"PANAYOTOV, Vladko Todorov",496,"PANAYOTOV, Vladko Todorov",Bulgaria,Movement for Rights and Freedoms,Group of the Alliance of Liberals and Democrats for Europe,3699.0,431.0,288.0,1652.0,0.7770484089851379,0.881548599670511,-0.0944869369268417,0.24748434126377103,0.0,0.0,0.0,PANAYOTOV,Vladko Todorov,vladko_todorov_panayotov
496,"PANZERI, Pier Antonio",497,"PANZERI, Pier Antonio",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3511.0,82.0,94.0,1413.0,0.89018052816391,0.9654901960784309,-0.189304858446121,-0.278504878282547,0.0,0.0,0.0,PANZERI,Pier Antonio,pier_antonio_panzeri
497,"PAPADOPOULOU, Antigoni",498,"PAPADOPOULOU, Antigoni",Cyprus,Democratic Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3473.0,117.0,123.0,1471.0,0.8651214838027951,0.953703703703704,-0.191977426409721,-0.249387249350548,0.0,0.0,0.0,PAPADOPOULOU,Antigoni,antigoni_papadopoulou
498,"PAPAKONSTANTINOU, Giorgos",499,"PAPAKONSTANTINOU, Giorgos",Greece,Independent,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,,,,,,,,,,,PAPAKONSTANTINOU,Giorgos,giorgos_papakonstantinou
499,"PAPANIKOLAOU, Georgios",500,"PAPANIKOLAOU, Georgios",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),3141.0,150.0,215.0,1856.0,0.8321740627288822,0.931928384930996,-0.0330203212797642,-0.8442486524581909,0.0,0.0,0.0,PAPANIKOLAOU,Georgios,georgios_papanikolaou
500,"PAPASTAMKOS, Georgios",501,"PAPASTAMKOS, Georgios",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),2018.0,89.0,170.0,1159.0,0.8156541585922241,0.9246216530849829,-0.043116856366396006,-0.7169739007949829,0.0,0.0,0.0,PAPASTAMKOS,Georgios,georgios_papastamkos
501,"PARGNEAUX, Gilles",502,"PARGNEAUX, Gilles",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3843.0,166.0,209.0,1508.0,0.8383439183235172,0.9345092560251479,-0.197701796889305,-0.24704980850219702,0.0,0.0,0.0,PARGNEAUX,Gilles,gilles_pargneaux
502,"PARVANOVA, Antonyia",503,"PARVANOVA, Antonyia",Bulgaria,National Movement for Stability and Progress,Group of the Alliance of Liberals and Democrats for Europe,3259.0,379.0,236.0,1431.0,0.7809379100799559,0.884071630537229,-0.106877729296684,0.300794154405594,0.0,0.0,0.0,PARVANOVA,Antonyia,antonyia_parvanova
503,"PAŞCU, Ioan Mircea",504,"PAŞCU, Ioan Mircea",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3861.0,132.0,129.0,1585.0,0.871488213539124,0.954266690029788,-0.18267831206321697,-0.28343397378921503,0.0,0.0,0.0,PAŞCU,Ioan Mircea,ioan_mircea_paşcu
504,"PAŠKA, Jaroslav",505,"PAŠKA, Jaroslav",Slovakia,Slovenská národná strana,Europe of freedom and democracy Group,2457.0,541.0,857.0,1469.0,0.56319922208786,0.7374154770848991,0.0436026901006699,0.50277978181839,0.0,0.0,0.0,PAŠKA,Jaroslav,jaroslav_paška
505,"PATRÃO NEVES, Maria do Céu",506,"PATRÃO NEVES, Maria do Céu",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),3394.0,98.0,188.0,1915.0,0.8657130599021908,0.9488829311885608,-0.0262770596891642,-0.928246140480042,0.0,0.0,0.0,PATRÃO NEVES,Maria do Céu,maria_do_céu_patrão_neves
506,"PATRICIELLO, Aldo",507,"PATRICIELLO, Aldo",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2187.0,59.0,71.0,1292.0,0.8979957699775699,0.9639789415350508,-0.0137139614671469,-0.9999060630798341,0.0,0.0,0.0,PATRICIELLO,Aldo,aldo_patriciello
507,"PAULSEN, Marit",508,"PAULSEN, Marit",Sweden,Folkpartiet liberalerna,Group of the Alliance of Liberals and Democrats for Europe,3589.0,478.0,247.0,1691.0,0.7517215013504029,0.879267277268942,-0.0889892503619194,0.430625408887863,0.0,0.0,0.0,PAULSEN,Marit,marit_paulsen
508,"PEILLON, Vincent",509,"PEILLON, Vincent",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1343.0,65.0,62.0,578.0,0.858058333396912,0.93798828125,-0.21283683180809,-0.13386245071888,0.0,0.0,0.0,PEILLON,Vincent,vincent_peillon
509,"PERELLÓ RODRÍGUEZ, Andrés",510,"PERELLÓ RODRÍGUEZ, Andrés",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3645.0,145.0,188.0,1403.0,0.8610457181930541,0.938115591897417,-0.196331545710564,-0.30149909853935203,0.0,0.0,0.0,PERELLÓ RODRÍGUEZ,Andrés,andrés_perelló_rodríguez
510,"PETERLE, Alojz",511,"PETERLE, Alojz",Slovenia,Nova Slovenija – Krščanski demokrati,Group of the European People's Party (Christian Democrats),3226.0,105.0,63.0,1977.0,0.8986345529556271,0.968720908583132,-0.0184889081865549,-0.9998291134834291,0.0,0.0,0.0,PETERLE,Alojz,alojz_peterle
511,"PIEPER, Markus",512,"PIEPER, Markus",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3354.0,216.0,126.0,2131.0,0.841140985488892,0.941307705508838,-0.0043639577925205205,-0.808595478534698,0.0,0.0,0.0,PIEPER,Markus,markus_pieper
512,"PIETIKÄINEN, Sirpa",513,"PIETIKÄINEN, Sirpa",Finland,Kansallinen Kokoomus,Group of the European People's Party (Christian Democrats),3168.0,403.0,487.0,1253.0,0.689120650291443,0.832423272453399,-0.12266153097152699,-0.0527553334832191,0.0,0.0,0.0,PIETIKÄINEN,Sirpa,sirpa_pietikäinen
513,"PIOTROWSKI, Mirosław",514,"PIOTROWSKI, Mirosław",Poland,Prawo i Sprawiedliwość,European Conservatives and Reformists Group,2146.0,326.0,378.0,2958.0,0.7479563355445858,0.878787878787879,0.140661254525185,0.43851268291473405,0.0,0.0,0.0,PIOTROWSKI,Mirosław,mirosław_piotrowski
514,"PIRILLO, Mario",515,"PIRILLO, Mario",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3127.0,135.0,159.0,1311.0,0.8514556884765621,0.937869822485207,-0.18561552464961997,-0.269092530012131,0.0,0.0,0.0,PIRILLO,Mario,mario_pirillo
515,"PITTELLA, Gianni",516,"PITTELLA, Gianni",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2754.0,97.0,109.0,1086.0,0.875520288944244,0.949085516559565,-0.193625643849373,-0.266631454229355,0.0,0.0,0.0,PITTELLA,Gianni,gianni_pittella
516,"PLEVRIS, Athanasios",517,"PLEVRIS, Athanasios",Greece,Independent,Europe of freedom and democracy Group,,,,,,,,,,,,PLEVRIS,Athanasios,athanasios_plevris
517,"PLUMB, Rovana",518,"PLUMB, Rovana",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1391.0,39.0,35.0,608.0,0.887188971042633,0.9643029425952729,-0.19998769462108604,-0.211233288049698,0.0,0.0,0.0,PLUMB,Rovana,rovana_plumb
518,"POC, Pavel",519,"POC, Pavel",Czech Republic,Česká strana sociálně demokratická,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4133.0,163.0,212.0,1574.0,0.8506414294242859,0.9383426504439331,-0.197874411940575,-0.13039101660251598,0.0,0.0,0.0,POC,Pavel,pavel_poc
519,"PODIMATA, Anni",520,"PODIMATA, Anni",Greece,Panhellenic Socialist Movement,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3420.0,134.0,149.0,1429.0,0.8547776937484741,0.94485580670304,-0.191278114914894,-0.259241998195648,0.0,0.0,0.0,PODIMATA,Anni,anni_podimata
520,"PONGA, Maurice",521,"PONGA, Maurice",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3146.0,125.0,145.0,1813.0,0.877619862556458,0.9483648881239242,-0.0281890798360109,-0.902069091796875,0.0,0.0,0.0,PONGA,Maurice,maurice_ponga
521,"PORĘBA, Tomasz Piotr",522,"PORĘBA, Tomasz Piotr",Poland,Prawo i Sprawiedliwość,European Conservatives and Reformists Group,1909.0,291.0,337.0,2393.0,0.745542824268341,0.872616632860041,0.131772249937057,0.399273633956909,0.0,0.0,0.0,PORĘBA,Tomasz Piotr,tomasz_piotr_poręba
522,"PORTAS, Miguel",523,"PORTAS, Miguel",Portugal,Bloco de Esquerda,Confederal Group of the European United Left - Nordic Green Left,865.0,182.0,115.0,367.0,0.699518442153931,0.8057553956834529,-0.7948103547096249,0.231625631451607,0.0,0.0,0.0,PORTAS,Miguel,miguel_portas
